award_fact_id,winner_artist_id,winner_track_id,grammy_event_id
1616,,7vFv0yFGMJW3qVXbAd9BK9,1614
1617,,1zKsMKyoroSE4Pw41NJREK,1615
1618,,35yt3zMkpHeOgyXbYNCkDQ,1615
1619,,5g3rL93FXCoTZwP2zr9RE5,1615
1620,,6b0niK2zmoE9kZY5HkLGen,1615
1621,,0ohKYbf2MXFdUZoYyPmELT,1617
1622,,2GxASwsYYNS8WPKri3dFSD,1617
1623,,54MiuHVyc3jtQglqhMsdZH,1617
1624,,7u8PuIB3TlRPFxSepjvVYR,1617
1625,,3QQjfFpoCa8qIDXfg8DaBQ,1619
1626,,6jGnykaS6TkWp15utXSAeI,1619
1627,,23EsgI4ZCW4ONfbFgyVjbl,1620
1628,,3mNFoKDPM2hzPuJeZ9ziht,1623
1629,,20DigsfRILHYKeMqbuDqtx,1624
1630,,5Ly2b2q5tuAf7ANzS7xEF7,1624
1631,,3OstpRL2Ed0MwqRblk3ZiU,1625
1632,,6tsojOQ5wHaIjKqIryLZK6,1625
1633,,5izP1s2w7CUZc91R6DnAv4,1626
1634,,6Kuf6bbGqRa1PUcCYGxSlH,1626
1635,,3mNFoKDPM2hzPuJeZ9ziht,1628
1636,,3mNFoKDPM2hzPuJeZ9ziht,1629
1637,,17bwP0DTeLoqcyJ3JdyIl5,1634
1638,,0ECr8qukqLKU14g3eRNX54,1635
1639,,0S3b1jhjbkaeg3QYmfObXz,1635
1640,,11Wlp3uhPE94k8hhI5LLne,1635
1641,,1OvNjJ3nP42vylgfcuoGRk,1635
1642,,1vLPyotXnRlM2EJIHK16LW,1635
1643,,2nqhQaJH4zJ6F2X2wBQ1IT,1635
1644,,31cxwMfgThnUoyHbi0KSPM,1635
1645,,356BtzUMw3wWvyDlGzrotn,1635
1646,,3CJZg9pdUixEu5STmOpaML,1635
1647,,3WGUmg9EePIgNlJvyAzPva,1635
1648,,4JA7aSrxBMK1l4H8JcKF2V,1635
1649,,5EuXqe8xIlAd6ckMUO7Exv,1635
1650,,6Wyj3TB9odDugaqsLlx8ea,1635
1651,,6rOZgQGcPpgH39ob4FkdTr,1635
1652,,6u2DMKOq3A57msjbMPjZhF,1635
1653,,76d2Xi7G2ZtnKFzH8RzU6r,1635
1654,,7Bm1rOWQ8fD6CBtmstnBaW,1635
1655,,7vCtRoVwJDKyP6o7PT1s0I,1635
1656,,3cNw94RcgXmcKw0268eipF,1642
1657,,5MZYOtR8fcaZoWzweBNdMm,1642
1658,,07TeCXbiN0UlCqkO1eDew4,1644
1659,,07xOTRcQijB89eBXDMTAoa,1644
1660,,0dNzSDc24MGkN9sDim1d7b,1644
1661,,3p4hRhMcb6ch8OLtATMaLw,1644
1662,,6pKhbjrMGpGcYrUcCOh2SX,1644
1663,,00GVRTIWMjYwwHEjTLclgf,1650
1664,,07fB2SZNaI4otc0eqMhJWN,1650
1665,,0OwoAzOM3ULaLoiYpC5axn,1650
1666,,0cBPuDA3xUjR4Vh9o7CKy8,1650
1667,,0fAuuR5hoWZtTMpuqqxAGy,1650
1668,,0zolxiS5uiL5towOJrsJi4,1650
1669,,1Auq9Y77qiEMohVa8mVBAm,1650
1670,,1J6bub4kiTe4h0RCo9IszE,1650
1671,,1LWueNjZGJrO3BFgcPZEqU,1650
1672,,1XcsQzSojUtZhHxHY730ug,1650
1673,,1tu8axV7vE0nmgYuTD09ny,1650
1674,,2CZ2f5buwvd9LCtHrrb0vl,1650
1675,,2aMb1asq5acm7cDYlFsYhY,1650
1676,,2ij6KmSIiA46M3TpZavPNK,1650
1677,,3GG9WXxmHL5zGm7hXwCe7L,1650
1678,,3lpmIoqpJmiY074Kay62SW,1650
1679,,3lyLqIn8mybyEFTs8JJaLf,1650
1680,,3tyvQeVxjEAQlgczaaoN3Q,1650
1681,,5R5atr84EbHUbeBFMd89A2,1650
1682,,5TyCTVsBsHeeutZcU2uP5s,1650
1683,,5hkZyWkafKoQW4eGwaJWFF,1650
1684,,5r2PGWAJvLHdMXxjZJ1m1H,1650
1685,,5toFHcmv9XVQsOKbjlUZWY,1650
1686,,62XZ7yQ1unC3jGGUK3HAJp,1650
1687,,6Yc3tjFCVR2bfAQFRTZBef,1650
1688,,6aKfcKMefIPVzclCG6QSHX,1650
1689,,6ajWbqOQ8t0rQx8fHB8aal,1650
1690,,6ekLy1OsrYdLMbcqc0KZ8G,1650
1691,,6xQVup4QTMbLsumB0q2WiQ,1650
1692,,7KPTwEENcZ5r4KJ6FHmhLP,1650
1693,,7eTDwpm5XKKssoMhMbo67y,1650
1694,,1NByMwpOZY69Mmy4l7jYRF,1658
1695,,7BsxlNsLgCMBNZ9CmAcbfv,1658
1696,,2cElLvSDdahfr3sHb45oRu,1659
1697,,3ThlyeP5Ojwsc4xjyooleh,1659
1698,,45HAjqRWiNv6mMPw4NvZrU,1659
1699,,4SDnqFZczfL1bAdzfB55pk,1659
1700,,6o5MqN9TJ7SSBo9pRTMZpa,1659
1701,,7n8sDrEcuMt0yezLDhIbnN,1659
1702,,19yLCmQefMuNmdD7Fv3znn,1665
1703,,0fiijtFXDJ9MOVwgSaEQJ5,1673
1704,,0wO6oeF9kMp1FuIUe1AGWZ,1673
1705,,2lrDBWfoEu6ETysJba9ppS,1674
1706,,41idbhuTXkbe1fAa2rIEXx,1674
1707,,6Pabk1NBG4giDGaBafwUPe,1674
1708,,6HmbEqvYfWZBIMCv6rR9xp,1675
1709,,0RHetNbRYJPNqhXvPnTheK,1679
1710,,00GVRTIWMjYwwHEjTLclgf,1691
1711,,07fB2SZNaI4otc0eqMhJWN,1691
1712,,0OwoAzOM3ULaLoiYpC5axn,1691
1713,,0cBPuDA3xUjR4Vh9o7CKy8,1691
1714,,0fAuuR5hoWZtTMpuqqxAGy,1691
1715,,0zolxiS5uiL5towOJrsJi4,1691
1716,,1Auq9Y77qiEMohVa8mVBAm,1691
1717,,1J6bub4kiTe4h0RCo9IszE,1691
1718,,1LWueNjZGJrO3BFgcPZEqU,1691
1719,,1XcsQzSojUtZhHxHY730ug,1691
1720,,1tu8axV7vE0nmgYuTD09ny,1691
1721,,2CZ2f5buwvd9LCtHrrb0vl,1691
1722,,2aMb1asq5acm7cDYlFsYhY,1691
1723,,2ij6KmSIiA46M3TpZavPNK,1691
1724,,3GG9WXxmHL5zGm7hXwCe7L,1691
1725,,3lpmIoqpJmiY074Kay62SW,1691
1726,,3lyLqIn8mybyEFTs8JJaLf,1691
1727,,3tyvQeVxjEAQlgczaaoN3Q,1691
1728,,5R5atr84EbHUbeBFMd89A2,1691
1729,,5TyCTVsBsHeeutZcU2uP5s,1691
1730,,5hkZyWkafKoQW4eGwaJWFF,1691
1731,,5r2PGWAJvLHdMXxjZJ1m1H,1691
1732,,5toFHcmv9XVQsOKbjlUZWY,1691
1733,,62XZ7yQ1unC3jGGUK3HAJp,1691
1734,,6Yc3tjFCVR2bfAQFRTZBef,1691
1735,,6aKfcKMefIPVzclCG6QSHX,1691
1736,,6ajWbqOQ8t0rQx8fHB8aal,1691
1737,,6ekLy1OsrYdLMbcqc0KZ8G,1691
1738,,6xQVup4QTMbLsumB0q2WiQ,1691
1739,,7KPTwEENcZ5r4KJ6FHmhLP,1691
1740,,7eTDwpm5XKKssoMhMbo67y,1691
1741,,3QQjfFpoCa8qIDXfg8DaBQ,1695
1742,,6jGnykaS6TkWp15utXSAeI,1695
1743,,1d46ed3h4U9ws3YsvUOMon,1711
1744,,21WZGc66uwIdMskwd9uTw3,1711
1745,,3HOcPWc2LUUv5te756KfAH,1711
1746,,5p7ujcrUXASCNwRaWNHR1C,1711
1747,,6FZDfxM3a3UCqtzo5pxSLZ,1711
1748,,7MhNCT34oaLIxwAsZlZd67,1711
1749,,7lQ8MOhq6IN2w8EYcFNSUk,1711
1750,,4Pafwz3DEfu6KTr88kDGIl,1717
1751,,4ru0Gd5hfmIt1T7Bcdorzg,1717
1752,,6DvPwsfTATS9gTdA1XdIdH,1717
1753,,2JeEIJFABPGktfB7tgQFX9,1721
1754,,2bzlPlkTP0tAayXu4qqeOl,1721
1755,,40eZosWnfFnCPyk94awG7a,1721
1756,,0bCyE31bzBmbVlmtvVxANT,1722
1757,,0bazFDGkuWgSqfmRtasHJ0,1722
1758,,0qn89mS4HFZCkN7Urj0E5T,1722
1759,,1jh9aO4Cif0NDA300VezMd,1722
1760,,3y1fEFFHFv79OYeCbzc774,1722
1761,,6dBUzqjtbnIa1TwYbyw5CM,1724
1762,,48S0ZjNNCvcT6apKtN99wl,1728
1763,,0X576XiCW9uEtko6f6VkcU,1729
1764,,1BfzeCKzo8xSvJcYLmnP8f,1729
1765,,57BrRMwf9LrcmuOsyGilwr,1729
1766,,55mJleti2WfWEFNFcBduhc,1730
1767,,0R97k5AJy1udJI6mGV82FJ,1731
1768,,3KrKYbDJukARK3LfXozh5T,1737
1769,,4pD9SWYlUlzj47sUkWtAxp,1737
1770,,4HURIP867U6Bllu0fa4ypq,1740
1771,,4Hhv2vrOTy89HFRcjU3QOx,1740
1772,,7mULdwxJbL0Pl7yvrACd2X,1740
1773,,0LzuGVHfi9UgLLJLfraGd5,1745
1774,,5LI5DHVYrtMKJQaedaUhTS,1745
1775,,77YKoNCjP5hWqiXMRG2839,1745
1776,,7GkCm4wRDhB0WhyOovlLfm,1745
1777,,7hzfrKYkRfPUIiagwhBtZS,1745
1778,,7nkp1uuSbKkoxMvEs8cSw0,1745
1779,,5w9o8SPAR4MHyIqDBl8ux6,1747
1780,,5w9o8SPAR4MHyIqDBl8ux6,1750
1781,,4ANmPUsA3LAvOSP8xen6Vt,1755
1782,,7c3LzKrKNa2TgBgGfVMMCf,1755
1783,,0QN5omDLKQj8Mdg3cajMuN,1759
1784,,0vDY6w6OuIj1oSPAWWZM16,1759
1785,,2fv4O0H2EdMqliyEAUAEST,1759
1786,,6bk11TH82XrT5QUC1gDw9A,1759
1787,,7BQVhWw9GR1Up3eKQrYFlI,1759
1788,,7p6RXRFNp3KgUZmond1ACi,1759
1789,,0OjJ4aQGfYcyH2ANGOn1LN,1760
1790,,1R0hxCA5R7z5TiaXBZR7Mf,1760
1791,,1V32d35b2hRkXJYbNQy07q,1760
1792,,28WoBIA4EDVvxiraTv2KZ2,1760
1793,,2pZRak1fj2ePI4NpmC3llP,1760
1794,,35xSkNIXi504fcEwz9USRB,1760
1795,,3aJSJAzqPfTGX05wAXGFxS,1760
1796,,4ptDJbJl35d7gQfeNteBwp,1760
1797,,7yAy2gL2rtatS56jzkakhr,1760
1798,,2C0mxR6xHnBjfVRM8iYxUH,1768
1799,,2w1QZVuFLHkp91ahEKF76h,1769
1800,,4MRAfcIkhzFelVtXTTdFo2,1769
1801,,6MxBErMlx7n16aJNbPVPFD,1769
1802,,6YNCufh7I0lhUWCksR83kr,1769
1803,,28ftcw64Pcw9FFey0A1ALN,1772
1804,,2AxeNLzRDcXj1w8QAizaC8,1772
1805,,3R1tFZ1hu4NAyAec6LZlr1,1772
1806,,2Im6Kvwpw5vZywcsjYP1Mm,1818
1807,,5TAf4lnZCZTLlZHNZMLFLi,1818
1808,,3WXUW6HEBtjvqqNocGiZz5,1823
1809,,7Meqm9jgQXhh08vdnbrvfY,1826
1810,,0V7k2JgK1H4m0rTe8SoFg1,1828
1811,,3ESSGgWzRf1xvP7G5hHMhB,1828
1812,,3VdTkrOXjoKe4nutykkoz1,1828
1813,,4OQq1bcP12GQQXJNupxqfR,1828
1814,,4hZCKKgXe30ovwxQK5vcC7,1828
1815,,5e2l2ZAMwHmrkdM4Z6NhAR,1828
1816,,6IRxsf4hUTLzVeXb8PhiGs,1828
1817,,6qk3jI8bKCgURI3h0d8zBZ,1828
1818,,7EUSByOz1UUx78lLDxfxRQ,1828
1819,,1wsRitfRRtWyEapl0q22o8,1830
1820,,3At9iZJpHFkIsVFO4IKe4u,1831
1821,,2YHIP0JrmNPJxwuUE45o7l,1833
1822,,2cJDsHTLgDQvf5G73RCNX5,1833
1823,,0LdrgIn0po8wRxpv2USlys,1838
1824,,0YammaEkYSeo9vQYZ1OwS6,1838
1825,,1KFlRPAPtXublWQx91REdI,1838
1826,,2XDJzMW1MUWeAIQoMOJeUj,1838
1827,,3GYlQmwfBDo7imFyGPhrl7,1838
1828,,3PzAUMMxPcaXEfWEvMx469,1838
1829,,3zZwwTNa27TDKUSNj2uuMc,1838
1830,,64Pt9sepmLXTnc0eZBDEha,1838
1831,,0LdrgIn0po8wRxpv2USlys,1839
1832,,0YammaEkYSeo9vQYZ1OwS6,1839
1833,,1KFlRPAPtXublWQx91REdI,1839
1834,,2XDJzMW1MUWeAIQoMOJeUj,1839
1835,,3GYlQmwfBDo7imFyGPhrl7,1839
1836,,3PzAUMMxPcaXEfWEvMx469,1839
1837,,3zZwwTNa27TDKUSNj2uuMc,1839
1838,,64Pt9sepmLXTnc0eZBDEha,1839
1839,,3pr0y5h4MkBngy6gyozLDV,1840
1840,,7fV6Svjp7AUDn2p9G9STYC,1840
1841,,3yfqSUWxFvZELEM4PmlwIR,1842
1842,,7iXF2W9vKmDoGAhlHdpyIa,1843
1843,,04KFWnc7aEXoddtAaw2Djn,1845
1844,,0Ja4hLKiUSw01E01pJ1yGr,1845
1845,,0XGoZeBkI6n9TKnp7pjMMu,1845
1846,,0uKrhHBDUQ4w5fv4qwOubP,1845
1847,,1Dr9SUutTv0dVgNeADa9N0,1845
1848,,1KO29IUHcexH583hBewKof,1845
1849,,1ME8Thb5mDmBYTI3I5f3uJ,1845
1850,,2rBXPL2zK799KQpCdAotSI,1845
1851,,3qDTfBuKrM54QbY32Z5uCE,1845
1852,,3tstzyYuJkzEta9X7vgXXp,1845
1853,,3y4LxiYMgDl4RethdzpmNe,1845
1854,,54Vyt2gufmJpaFNOmKP6Jo,1845
1855,,5Blj2sPUANGciixUQRdvNp,1845
1856,,5hiEjdE5yVXeRhvcLG1PRt,1845
1857,,6TR0FGw4zhlGbQALN065AI,1845
1858,,7ITZgfG40753v3U0lTtAuP,1845
1859,,3PB2otu6Z5yToA9irqF1fN,1848
1860,,04KFWnc7aEXoddtAaw2Djn,1851
1861,,0Ja4hLKiUSw01E01pJ1yGr,1851
1862,,0XGoZeBkI6n9TKnp7pjMMu,1851
1863,,0uKrhHBDUQ4w5fv4qwOubP,1851
1864,,1Dr9SUutTv0dVgNeADa9N0,1851
1865,,1KO29IUHcexH583hBewKof,1851
1866,,1ME8Thb5mDmBYTI3I5f3uJ,1851
1867,,2rBXPL2zK799KQpCdAotSI,1851
1868,,3qDTfBuKrM54QbY32Z5uCE,1851
1869,,3tstzyYuJkzEta9X7vgXXp,1851
1870,,3y4LxiYMgDl4RethdzpmNe,1851
1871,,54Vyt2gufmJpaFNOmKP6Jo,1851
1872,,5Blj2sPUANGciixUQRdvNp,1851
1873,,5hiEjdE5yVXeRhvcLG1PRt,1851
1874,,6TR0FGw4zhlGbQALN065AI,1851
1875,,7ITZgfG40753v3U0lTtAuP,1851
1876,,1oSevjov1EOdo8TYcrb5nQ,1853
1877,,21ZVMmHXpt3Qht5pjVgBMS,1853
1878,,2tGzh2p2QjPddvPYV2TUaj,1853
1879,,4ipMwje2IK7SI7VDHvv3Ku,1853
1880,,0QzuaeCEEOV40Pn7IvKEny,1860
1881,,47isJpIIO8m7BJEhiFhnaf,1860
1882,,0IXccDhLV6gxAYF2bJmqYB,1867
1883,,0PUlveYqYwEB6hYOXhcoFE,1867
1884,,0iskPWAq9ZMv2NTCKVSYub,1867
1885,,1wLaZctzZCnr9NJNZOjcVY,1867
1886,,2PgyCOE6KlAdTdoNOq8989,1867
1887,,4f93IRG3Pdu01AgWRlReGW,1867
1888,,6VoYnLiXIpKLg7j2Tnq95x,1867
1889,,618hiI74zBL8UVgAvfmkLj,1873
1890,,7K36drJq6lInkW6Kkojucp,1887
1891,,7Meqm9jgQXhh08vdnbrvfY,1891
1892,,5OQsiBsky2k2kDKy2bX2eT,1911
1893,,3ghEHYJmO3zK4eKyC3AVET,1914
1894,,0FpJdOwxVYjN0UCIG6ovcR,1918
1895,,4caq1xfhuXjM94zghnTTXS,1918
1896,,7tUpvgMTJfB4OARD8gD6vg,1918
1897,,4wZF4yCk8H2n8wOoTwJRHj,1919
1898,,6scnPzPV3aHgsusrG9uHMZ,1919
1899,,01EEDndCqYapk8IjMqbWDa,1922
1900,,14bpv8bbNlQgyZjNKMbHfb,1922
1901,,1Q67GzAimjd3OLMJJOTy9H,1922
1902,,1puTLQ5v3ErYGIM8MwD1xs,1922
1903,,2m8UShpNDIPkNWCxBN909N,1922
1904,,4Y5lTN1zjBQCRBHmJkqxt6,1922
1905,,4ZK6kJ2LllaXrbSG41uOtq,1922
1906,,5cJJdUtacwBrphoMjh3tKG,1922
1907,,6fO02CJizDEEvSXYo0s7Pa,1922
1908,,7im82Ki0wDa210H4cgnzZg,1922
1909,,0FpJdOwxVYjN0UCIG6ovcR,1923
1910,,4caq1xfhuXjM94zghnTTXS,1923
1911,,7tUpvgMTJfB4OARD8gD6vg,1923
1912,,7o2CTH4ctstm8TNelqjb51,1925
1913,,7snQQk1zcKl8gZ92AnueZW,1925
1914,,3LQPTJEqOfljGBxmpgUnoC,1926
1915,,4vIfD7rtHy18K02Nim7dEd,1926
1916,,60oKqgNr7etrBTUTg73uQE,1926
1917,,2R6UrJ8uWbSIiHWmvRQvN8,1928
1918,,2uLx3Gka9TGCz9Zgu7Uwav,1928
1919,,4ANmPUsA3LAvOSP8xen6Vt,1930
1920,,7c3LzKrKNa2TgBgGfVMMCf,1930
1921,,1G391cbiT3v3Cywg8T7DM1,1931
1922,,3ghEHYJmO3zK4eKyC3AVET,1932
1923,,0sMA4yM4virFpGKst2Pt1N,1936
1924,,0sMA4yM4virFpGKst2Pt1N,1937
1925,,2bbBBFlA66OVmzX9BMD9Dh,1943
1926,,5VCy743OaUmLpijIonFmaw,1943
1927,,6sxptembJVty4sNtcPMAVz,1943
1928,,0clMwAoIjm1LSh2ZePMxTA,1944
1929,,7ottDUMz3VomUN2Ln9FWdI,1944
1930,,7qRmdDl9dnHkFT4MMboG7Y,1948
1931,,0CLgqEoBCMtMlgY2sosTmD,1949
1932,,0aCEmJYdxvWOc56njkmyxH,1949
1933,,0iSVHgbveiiQ3KWD2JGsRB,1949
1934,,2HO0uCyq8jOveEzvmo4JEu,1949
1935,,3yuCAw61jqfyv2KzMoVdXA,1949
1936,,4yLSpYlcO0jPPLTa3nW8zN,1949
1937,,54y46KeXHc2a9KLEDALKQ2,1949
1938,,5lORa4H99zsSobiyanlsgk,1949
1939,,5lzHcuhl4iBfR4PtQXBm9i,1949
1940,,65vIdly0XpD4XLjXLBWEAu,1949
1941,,7tjU8mRg1YJ4c47tZ3HsLc,1952
1942,,5DBOBP2zmNUXSOzb7Syywd,1958
1943,,0Yu7xTujO7aKsVww6npA95,1959
1944,,2GN8Femwt83EIwInIuQj33,1959
1945,,3GJ4hzg4lrGwU51Y3VARbF,1959
1946,,7LgyKYscgD7wkzsLRRTTpd,1959
1947,,1hsAJDXCIHr6tZKPfW8zEX,1965
1948,,1jAce30EindqC0CPWm128E,1965
1949,,1lQLxZODSaf2W1KBzH3hne,1965
1950,,5f8lcz6WmN77t1v01oi0ov,1965
1951,,63oIL8TdR6iO1JxArVadLf,1965
1952,,6W21LNLz9Sw7sUSNWMSHRu,2008
1953,,0g3TtIRE23MsTwn6DZH4DP,2018
1954,,5PwZqDdJmDqF25solWayeR,2018
1955,,2q04AFjRX4GKTnFj2eUb5W,2023
1956,,6njmP9TqyeVi3DUioVULY2,2023
1957,,74uGhWp4BYpjFj1V2DzgoO,2024
1958,,5NFXZaUersjjJuIqPbOlhF,2026
1959,,4IGltsj1eH3UA0ZacK3MIh,2033
1960,,0Qi2JkCpl4VrTVC6UqxSGX,2040
1961,,1wb4P4F0sxAQ2KXrRvsx6n,2040
1962,,2E9viCx0hJKNKNThd2MdGQ,2040
1963,,6eWeTcpAu5F68IQf2xWTU3,2040
1964,,7jkbE3Gxpqp58m4bn5FWu7,2040
1965,,0Qi2JkCpl4VrTVC6UqxSGX,2045
1966,,1wb4P4F0sxAQ2KXrRvsx6n,2045
1967,,2E9viCx0hJKNKNThd2MdGQ,2045
1968,,6eWeTcpAu5F68IQf2xWTU3,2045
1969,,7jkbE3Gxpqp58m4bn5FWu7,2045
1970,,7cDjiRGT0vbQ4XEV1BmEcm,2055
1971,,1ydLO13HwJl1ncDNk4xvgU,2060
1972,,2xql0pid3EUwW38AsywxhV,2060
1973,,3atToDz9gdlMOHgaurZGHx,2060
1974,,55phx17AxbonvXWipSlHON,2060
1975,,59ZsoLhvMPywknUohMX3h9,2060
1976,,0gCPvo1GkbtPhMqg5Gbx1K,2061
1977,,1v1nsB6TCXuhdC4QNP4aB4,2061
1978,,3QAE1arPJAMVKt3NUqjikE,2061
1979,,4YwQ3BccBBKrjWGSfKRdGh,2061
1980,,5Ky1XoRuYVahqFYxSgs1WD,2061
1981,,6Kwo18gzpFZnZhlAwhn5cl,2061
1982,,6dLnAfi800mKEj2xryXQLt,2061
1983,,7FNClArpU0MQIIkAU5VSwh,2061
1984,,7af1WixhIA44jYgzXU19da,2061
1985,,1Fs0yyfsXxw4XiuDNfOIRo,2067
1986,,2rZ96iBHXE82GIeXOwblNe,2067
1987,,3XstzgzP0rp3bzElEnRVHv,2067
1988,,3uiZyoFpGZLOGUWcfdHFyb,2067
1989,,4pNe1h6fI98gVafiF9xf0w,2067
1990,,7m9L3LHhO1ALNXUJ7m9K04,2067
1991,,6zeIPnFq1B3H9XoNAGzEkz,2068
1992,,08bNPGLD8AhKpnnERrAc6G,2070
1993,,0MLVUkrPCpViDnl0R9dCpp,2070
1994,,0VN55mOlVabQMlL8miBsno,2070
1995,,1IbNYr8ByXsgwGbmOxLBXP,2070
1996,,2e6sXL2bYv4bSz6VTdnfLs,2070
1997,,36nYdygI2cwOtjBqGxhHzY,2070
1998,,3GmXP6TAvaYUxSrBDB5814,2070
1999,,43NI5sAcvDLG7QQAmUc7UU,2070
2000,,4k8XDEK1qII67HXtOpcl0G,2070
2001,,4qNt7aKMYGvRjLqms8eW7p,2070
2002,,5RjUtRlDonw3TBgGGMLC5b,2070
2003,,63FdlZpB78PwdeH29U7aTd,2070
2004,,6IQCmIGaOxzjNNcwScETVD,2070
2005,,7b1JFWEOfZtN9HGCzvBOir,2070
2006,,7cRXuKrYYZRHmRibV2qD6C,2070
2007,,0qJyBqYvqtVbPWtsDY3RYe,2072
2008,,4HEhS3sdZu5X2c7oLOEry1,2072
2009,,55rn9bs7vZBsEK4Y4URraH,2072
2010,,7i08AhQcrdD4GLlr2Pmamg,2072
2011,,7wt7fEnJpsu9IRMadfc8Xm,2072
2012,,3DUcaEvPO72PijivCjtZcU,2109
2013,,0ACDXN4BKIWUK4b3DlFmbk,2111
2014,,43HrWjjYGP8kXqjThk618V,2111
2015,,6Z2NosTNVXFCTqKG3HmB04,2111
2016,,3eCueoiyNs7xUYqX05IEoy,2112
2017,,49AQAXswd32dFJUWOegVWO,2112
2018,,4gM814NneKElxn37F5Ht7G,2112
2019,,5BKnhKLu8MUOLSL40nfC3X,2112
2020,,5eSVftEHhe9oWK3POAsoeu,2112
2021,,06Lrz6eyIROUC8JM0MylSO,2113
2022,,1B1QyU5S0rIrokfaV9Zq4a,2113
2023,,2b5quz1xqBnmUeYYPdPkuS,2113
2024,,2rQsg6LF9Ylm31vtYCjQvd,2113
2025,,2yZax79pOrYuyIFVW2cZY2,2113
2026,,3GSMJpuz3rFU8WtCws1rv5,2113
2027,,3qEgc2gahKn6oSQLAKTsMV,2113
2028,,6l5O6RzzSuCnwTjy9KQrdm,2113
2029,,2UscVwaSo0fbaX5QxVgqH8,2114
2030,,2pd1Lm8Jsslf2VdWQv0Je8,2114
2031,,1t8742dk3Bks8F8nAGBfjD,2116
2032,,1vjAIuP4S2FgoFJdqSwXYV,2116
2033,,39bx4zZrPxTjw8VNuvjt6X,2116
2034,,3bjfZcKL5HZOahNAA6v5zw,2116
2035,,6PNvv1dmDbOWrAYwEcuKBX,2116
2036,,6T689Jvh5KrSXyaPtUWZtQ,2116
2037,,6Za3190Sbw39BBC77WSS1C,2116
2038,,0z1b34WikhOH9ZxU8QDWcv,2118
2039,,65P8KmStYrVUPlchXH2CH8,2118
2040,,6n6zJJFmKJ1DoKq2eMCbEb,2118
2041,,1FNvrp5K02oThumS6gllzp,2121
2042,,2wPFy7SAFnt9Nj2TipWcqb,2121
2043,,35g78KATz0u3gUVRsOvBV8,2121
2044,,0z1b34WikhOH9ZxU8QDWcv,2122
2045,,65P8KmStYrVUPlchXH2CH8,2122
2046,,6n6zJJFmKJ1DoKq2eMCbEb,2122
2047,,2uZWffKoemZDI0gHcBEcDc,2125
2048,,3TfJtvgXTC0BIsRGXD3SLz,2125
2049,,3lawK0CXk8hJ1yZnhNMx7u,2125
2050,,6MdqqkQ8sSC0WB4i8PyRuQ,2127
2051,,6yHx2dNnWb1fEChGoulEVc,2132
2052,,7oib44NmCMvGNWnDDJjv5C,2132
2053,,7BD50ATrF3Vab5FQy7vtK8,2133
2054,,6ZoPj6DeUFHUyL42c3HjDc,2137
2055,,5pvOtdsjf4xVw6bwtXHEms,2139
2056,,1LPAb9ROQ5JcY2vWNbCZ7R,2142
2057,,1yPIFsWSszIgcArWl2lRpi,2144
2058,,7hgNuPmytIlYF8B6Pp4kne,2144
2059,,45KqDHTOJtIM53QR1gPGTa,2152
2060,,0ACDXN4BKIWUK4b3DlFmbk,2158
2061,,43HrWjjYGP8kXqjThk618V,2158
2062,,6Z2NosTNVXFCTqKG3HmB04,2158
2063,,4jkUPVl2evfCEBBMRmtIBF,2165
2064,,47dVFUoQyfAfRRx6INGexa,2173
2065,,2UscVwaSo0fbaX5QxVgqH8,2179
2066,,2pd1Lm8Jsslf2VdWQv0Je8,2179
2067,,0Ael0SuyfQumCV37SsqR49,2196
2068,,43ZA173zlPZnKN3YSjrzHU,2202
2069,,0Ael0SuyfQumCV37SsqR49,2204
2070,,10yCOAQyCTeG42AKEKL0sl,2206
2071,,4rH57RWRqo2PrKwYGagrB2,2206
2072,,3gsCAGsWr6pUm1Vy7CPPob,2217
2073,,07PIhdmyYIw8dMeDMsx9FU,2219
2074,,3GyLQYquCRImwpPplslJ8M,2219
2075,,4soIPtfbXw5v7FGQGtWFLq,2219
2076,,5HQTZbMOzO7LWmopuf4hVm,2219
2077,,0NAf1tdqosJQk9pStk7m7y,2223
2078,,0pvo7vEKIrMs0kzHim2lPk,2223
2079,,18WI5LEikfhXo606KbapYf,2223
2080,,1LJt4Lh6SXMoe7XKTHUJ7o,2223
2081,,1PpdWBJtZLDqDncfPOJH3p,2223
2082,,1xUl4v2uK0hi7ZT3fF7ZII,2223
2083,,21yCOhgaDMc0KEtxhZHTbI,2223
2084,,2g8Aw9v2IdLEYrGXQbMYtw,2223
2085,,3A9RV7frnaeqKGvF7kb0vd,2223
2086,,3RQ9rAfpwuM6lpgsBriByX,2223
2087,,3WMnYYRj4VmziUS9Fzey8p,2223
2088,,4QOb9hRufjPp9TDdph7Wzh,2223
2089,,4XeObYyrXp8MNNNPQb3Hhy,2223
2090,,52f5RgyEM4cfaPMeh1VbWo,2223
2091,,5rHOjo1bvjdUYH9ViGclLH,2223
2092,,6NJOOWpT5g3Y46G2qtRejH,2223
2093,,6RbR5roCYCol0oQw4oUxU7,2223
2094,,79Vz5MNH7Qe4F7hPKT8tPz,2223
2095,,1jEy4S0PriJSPxBIc7XreS,2224
2096,,2j2u8p3DDG8Fa8FJIapXV6,2224
2097,,6Jl8BpAWqCpzcv6V4BZEaf,2224
2098,,2sxZLyHEvNGXcNbVpOUOXF,2226
2099,,0NAf1tdqosJQk9pStk7m7y,2228
2100,,0pvo7vEKIrMs0kzHim2lPk,2228
